Age,d180,d180N,L*,SST,Alkane,Alkanol,Sediment,Red,Green,Blue,Grey
485,3.782,0.051090557,0.607822245,-1.053033108,-0.807485766,0.754707358,4.053687386,-1.173491841,-0.9369781759999999,-0.948018565,-1.009680107
486,3.785,0.045076619000000005,0.453262503,-1.056790733,-0.809038873,0.754707358,4.0312661169999995,-1.213535669,-1.013000651,-0.9885440320000001,-1.071594978
487,3.717,0.18139254600000002,0.362260731,-1.063152209,-0.8102474040000001,0.754707358,4.007378619,-1.4623368980000002,-1.316795983,-1.228321631,-1.352455757
488,3.673,0.26959696899999996,0.535641713,-1.073912873,-0.8087638890000001,0.754707358,3.985162148,-1.6932355380000002,-1.5424101000000001,-1.424065856,-1.576966192
489,3.602,0.411926833,0.625663855,-1.0847036209999998,-0.806615973,0.7601330820000001,3.95615567,-1.224588906,-1.065034432,-0.990649157,-1.1054702220000001
490,3.5839999999999996,0.448010461,0.573169147,-1.090752908,-0.8035174829999999,0.76260333,3.936608837,-1.102024479,-0.9390010040000001,-0.880194997,-0.9828909509999999
491,3.423,0.770758463,0.685087847,-1.104572754,-0.79455342,0.76260333,3.9141697110000004,-0.516205227,-0.372881865,-0.293216372,-0.40493413799999994
492,3.634,0.34777816200000006,0.71051817,-1.117256788,-0.7771911779999999,0.76260333,3.876720185,-0.333467403,-0.195375902,-0.124962434,-0.22542214600000002
493,3.725,0.165355378,0.612466594,-1.131439088,-0.754149195,0.76260333,3.8399991680000003,-0.124386847,-0.001394286,0.061551054,-0.029088775
494,3.8310000000000004,-0.047137095999999996,0.37427738299999996,-1.140109538,-0.736365481,0.76260333,3.805992981,-0.600510649,-0.502881673,-0.412383571,-0.52599921
495,3.852,-0.08923466099999999,0.5101429439999999,-1.151541874,-0.707680022,0.76260333,3.75704725,-1.870848035,-1.74119427,-1.498033147,-1.75773161
496,3.8169999999999997,-0.019072052,0.650439192,-1.156720838,-0.682826596,0.76260333,3.713087424,-1.4265503880000001,-1.317279,-1.066334543,-1.3242887840000002
497,3.68,0.255564447,0.585494957,-1.161815729,-0.66470092,0.76260333,3.6804057169999997,0.15441686599999999,0.18516545399999998,0.411154433,0.205955065
498,3.815,-0.01506276,0.542598982,-1.168365032,-0.625966493,0.76260333,3.633308113,0.46104614899999996,0.45412164,0.675599492,0.484927237
499,3.7460000000000004,0.123257812,0.46226400100000004,-1.175139237,-0.587818965,0.76260333,3.586078399,0.06153806,0.11497400199999999,0.472412685,0.142526698
500,3.8369999999999997,-0.059164972,0.302321598,-1.190583488,-0.543195178,0.76260333,3.510520379,-1.107928025,-1.0051316479999999,-0.731786145,-1.006441406
501,3.785,0.045076619000000005,0.246770447,-1.196610778,-0.519736051,0.76260333,3.4262212130000003,-0.249474262,-0.170465542,0.068506743,-0.165482503
502,3.7710000000000004,0.073141663,0.172851758,-1.201766804,-0.502529949,0.76260333,3.344329327,0.412298155,0.478814399,0.6804571620000001,0.48481669200000005
503,3.793,0.029039451,0.143712068,-1.205870381,-0.493026151,0.76260333,3.279364026,0.89169629,0.942504171,1.1397667870000001,0.954329414
504,3.906,-0.19748554399999999,0.007699049,-1.214056071,-0.481235884,0.76260333,3.200010393,1.1751443240000001,1.223407078,1.41693386,1.236201597
505,3.864,-0.113290413,-0.09433350900000001,-1.219384966,-0.46448033200000005,0.76260333,3.1341940760000004,1.160642135,1.2125990629999999,1.387347123,1.221758464
506,4.005,-0.395945496,-0.077931615,-1.224291435,-0.452192031,0.76260333,3.082091008,1.2335141859999998,1.311226756,1.434939894,1.307471445
507,3.93,-0.245597048,0.015191972,-1.228338848,-0.440918077,0.7672174509999999,3.017998102,1.241919838,1.303999337,1.374219436,1.296487237
508,4.157,-0.700651685,0.11972848900000001,-1.230845118,-0.426226266,0.768299382,2.966926838,1.095250421,1.1583668409999999,1.254450227,1.152893548
509,4.062,-0.5102103170000001,0.152417314,-1.239581574,-0.406860911,0.768299382,2.90760918,0.22586746100000002,0.33180247,0.568648371,0.328528893
510,4.14,-0.6665727029999999,0.09504327300000001,-1.245866874,-0.39170026,0.768299382,2.856944574,0.877792537,0.977981135,1.3471831619999999,0.9942523320000001
511,4.061,-0.508205671,0.047762217,-1.247634987,-0.38146141100000003,0.768299382,2.7921419469999997,1.014304394,1.108089336,1.3415531109999999,1.1124406740000001
512,4.2219999999999995,-0.830953673,0.125270225,-1.248825308,-0.373975919,0.7706726509999999,2.739767809,0.837165327,0.9964603259999999,1.213892473,0.980265927
513,4.248,-0.8830744690000001,-0.007045711999999999,-1.255277467,-0.364760164,0.774219296,2.684706727,0.711524501,0.955582497,1.223074158,0.91937726
514,4.0889999999999995,-0.564335758,0.140355777,-1.269331921,-0.349931668,0.774219296,2.623586487,0.494777617,0.7403232890000001,1.051157741,0.7074153259999999
515,4.106,-0.59841474,0.22925765,-1.279865195,-0.33307248300000003,0.774219296,2.568568772,0.398916331,0.617128775,0.8118738329999999,0.5782687639999999
516,4.023,-0.432029124,0.379851992,-1.2905895,-0.309510727,0.779437523,2.509209769,0.696777662,0.9273063159999999,1.12722517,0.8876017390000001
517,3.9619999999999997,-0.309745719,0.373640414,-1.300999612,-0.28666798,0.78009639,2.45233998,-0.066921364,0.11322010199999999,0.287401992,0.080637893
518,4.071000000000001,-0.528252131,0.43568911,-1.309156711,-0.26210288,0.78009639,2.391278582,0.357598994,0.690036112,0.859398313,0.614581201
519,3.955,-0.295713197,0.277834404,-1.314106843,-0.241213642,0.78009639,2.340837107,-1.344393061,-1.103571423,-0.869326377,-1.151360469
520,3.951,-0.287694613,0.23191516,-1.316267415,-0.215098465,0.78009639,2.283718429,-0.417496669,-0.229170743,0.030094267,-0.255573918
521,3.889,-0.163406563,0.310763217,-1.318854449,-0.18752064100000002,0.78009639,2.228380762,0.20391921699999999,0.352378552,0.627100158,0.34141455200000004
522,3.895,-0.175434439,-0.162954385,-1.324073204,-0.166659267,0.78009639,2.176733004,-0.336837496,-0.19272543399999997,0.060890172,-0.20762578899999998
523,3.927,-0.23958311,0.178205035,-1.3326276190000002,-0.147816137,0.78009639,2.121426491,0.167158089,0.313657384,0.514440975,0.29287391399999996
524,3.835,-0.05515568,0.36151248,-1.340035363,-0.12382224,0.78009639,2.069692224,0.9637250959999999,1.099906974,1.299027179,1.084353306
525,3.925,-0.23557381800000002,-0.36577083,-1.345000245,-0.10074381,0.78009639,2.012813683,1.216153295,1.351093162,1.498082766,1.331919285
526,3.968,-0.321773595,0.283349642,-1.347808186,-0.068591148,0.78009639,1.969508452,1.1843727990000001,1.329625061,1.443954072,1.30533807
527,3.964,-0.31375501100000003,0.390578814,-1.3504951530000002,-0.028318376,0.78009639,1.91563572,1.0571269490000001,1.222316355,1.3048327259999999,1.189203593
528,3.917,-0.21953665,0.484471759,-1.35165529,0.004639209,0.78009639,1.869942223,0.89878187,1.064775423,1.131038618,1.028837353
529,3.99,-0.365875806,0.409826409,-1.3517180919999998,0.036636379,0.78009639,1.8199692159999998,0.78318687,0.951326443,0.998317835,0.91037978
530,3.9730000000000003,-0.331796825,0.389311695,-1.350223296,0.063549905,0.7845454140000001,1.771761776,0.9137593159999999,1.063576653,1.087779428,1.025566441
531,3.92,-0.225550588,0.42236743299999996,-1.350207161,0.09705135599999999,0.7875476690000001,1.726402517,0.981354306,1.1514582690000001,1.160376225,1.1074359740000002
532,4.012,-0.40997801799999994,0.40343347799999996,-1.350144775,0.137379248,0.7875476690000001,1.6736549059999999,1.119584025,1.240194247,1.24824633,1.207313685
533,4.112,-0.610442616,0.31471508,-1.3465603519999998,0.16859061600000003,0.7875476690000001,1.6317221130000001,0.655053116,0.844423486,0.9024175990000001,0.797196329
534,4.27,-0.92717668,0.207281737,-1.344354985,0.199192912,0.7875476690000001,1.577850771,0.8279858609999999,1.005225587,1.066867405,0.9636735940000001
535,4.2860000000000005,-0.959251016,0.134696744,-1.339790105,0.224874118,0.7875476690000001,1.5363113259999999,1.1018245690000001,1.2571338840000001,1.3030675440000001,1.220066596
536,4.573,-1.5345844119999998,0.076794852,-1.334947148,0.262523666,0.7875476690000001,1.484781308,0.832997825,1.056345949,1.1838930109999999,1.0105966370000001
537,4.434,-1.2559386209999999,0.0013869370000000002,-1.333420447,0.28384427100000004,0.7875476690000001,1.439338796,0.8093447109999999,1.080445722,1.188917652,1.019045041
538,4.505,-1.398268485,-0.213489984,-1.3333963340000001,0.306394777,0.7875476690000001,1.392578968,1.071368324,1.254811555,1.3836038659999998,1.219264892
539,4.479,-1.34614769,-0.294383581,-1.334508199,0.32259524300000003,0.7875476690000001,1.343588517,0.0,0.0,0.0,0.0
540,4.55,-1.4884775540000001,-0.44329586600000004,-1.334976612,0.330996198,0.792835379,1.300776618,0.0,0.0,0.0,0.0
541,4.492,-1.372208088,-0.372436105,-1.336756468,0.34441858,0.794019303,1.2464157740000001,0.0,0.0,0.0,0.0
542,4.446000000000001,-1.279994373,-0.456225066,-1.33972929,0.35516247100000004,0.794019303,1.205446577,0.0,0.0,0.0,0.0
543,4.446000000000001,-1.279994373,-0.371497233,-1.34266027,0.37045845200000005,0.794019303,1.149408872,0.0,0.0,0.0,0.0
544,4.458,-1.304050124,-0.37851512299999995,-1.345559349,0.382253698,0.794019303,1.103754161,0.0,0.0,0.0,0.0
545,4.455,-1.298036186,-0.48286469600000004,-1.3482002419999999,0.39527217,0.794019303,1.0504585640000002,0.0,0.0,0.0,0.0
546,4.477,-1.342138398,-0.517640203,-1.350676723,0.407137915,0.794019303,0.998885584,0.0,0.0,0.0,0.0
547,4.525,-1.438361405,-0.500949781,-1.35414646,0.419283371,0.794019303,0.948450137,0.0,0.0,0.0,0.0
548,4.574,-1.5365890580000001,-1.017970171,-1.3574081630000001,0.433139131,0.799393923,0.89056244,0.0,0.0,0.0,0.0
549,4.513,-1.4143056530000002,-0.657178866,-1.359849076,0.44302919799999996,0.800792693,0.8432490990000001,0.0,0.0,0.0,0.0
550,4.505,-1.398268485,-0.784866142,-1.363219288,0.456068793,0.800792693,0.779453905,0.0,0.0,0.0,0.0
551,4.486000000000001,-1.360180212,-1.110690601,-1.363804054,0.458157744,0.800807692,0.724777459,0.0,0.0,0.0,0.0
552,4.486000000000001,-1.360180212,-1.236270122,-1.352964778,0.450868585,0.7986486740000001,0.609571411,0.0,0.0,0.0,0.0
553,4.462,-1.312068708,-1.320061237,-1.334364076,0.43405636799999997,0.792941888,0.490526267,0.0,0.0,0.0,0.0
554,4.295,-0.97729283,-1.179880459,-1.312350497,0.42347268299999996,0.792941888,0.367421984,0.0,0.0,0.0,0.0
555,4.276,-0.939204556,-1.117308575,-1.293189172,0.411058498,0.793644274,0.24024009600000001,0.0,0.0,0.0,0.0
556,4.346,-1.079529775,-1.051573193,-1.284136854,0.407869386,0.794026509,0.16383842,0.0,0.0,0.0,0.0
557,4.346,-1.079529775,-1.094088242,-1.280440307,0.413292596,0.794026509,0.10799929300000001,0.0,0.0,0.0,0.0
558,4.2669999999999995,-0.921162742,-1.165629671,-1.27730401,0.42158755299999995,0.794026509,0.07680442,0.0,0.0,0.0,0.0
559,4.16,-0.706665623,-0.835715743,-1.277510665,0.4324115,0.7945174490000001,0.055331252000000004,0.0,0.0,0.0,0.0
560,4.138999999999999,-0.664568057,-0.766876551,-1.276709666,0.4461016,0.7976416159999999,0.03288701,0.0,0.0,0.0,0.0
561,4.209,-0.8048932759999999,-0.8103762290000001,-1.278520946,0.457117151,0.7976416159999999,0.016393694,0.0,0.0,0.0,0.0
562,4.187,-0.7607910640000001,-0.813991245,-1.28148275,0.469736926,0.798976438,-0.0019942329999999998,0.0,0.0,0.0,0.0
563,4.125,-0.636503014,-0.739087884,-1.284539155,0.481559209,0.8003023020000001,-0.016134403999999998,0.0,0.0,0.0,0.0
564,4.012,-0.40997801799999994,-0.739666898,-1.287161457,0.49588194700000005,0.8003023020000001,-0.028313097000000002,0.0,0.0,0.0,0.0
565,3.9619999999999997,-0.309745719,-0.721362552,-1.28942928,0.507181723,0.8003023020000001,-0.034119800000000006,0.0,0.0,0.0,0.0
566,3.8569999999999998,-0.099257891,-0.8316821759999999,-1.291470329,0.517142391,0.8003023020000001,-0.035483859,0.0,0.0,0.0,0.0
567,3.9419999999999997,-0.26965279999999997,-0.880772232,-1.295943637,0.528171732,0.8003023020000001,-0.037077448,0.0,0.0,0.0,0.0
568,3.9989999999999997,-0.38391762,-0.994819448,-1.2979022709999999,0.530631969,0.7996247390000001,-0.038200537,0.0,0.0,0.0,0.0
569,3.9730000000000003,-0.331796825,-1.125620818,-1.2966667570000001,0.5222066679999999,0.797399856,-0.039527147,0.0,0.0,0.0,0.0
570,3.911,-0.20750877399999998,-1.227165213,-1.293443361,0.521868135,0.797399856,-0.041025347000000004,0.0,0.0,0.0,0.0
571,3.8930000000000002,-0.171425147,-1.106404462,-1.291142195,0.52722054,0.797399856,-0.042211959,0.0,0.0,0.0,0.0
572,3.594,0.42796400100000004,-1.0893273190000001,-1.2923385509999998,0.5373951779999999,0.797399856,-0.043812374,0.0,0.0,0.0,0.0
573,3.6430000000000002,0.329736348,-0.974002288,-1.291672292,0.54711032,0.797399856,-0.045197725,0.0,0.0,0.0,0.0
574,3.73,0.155332148,-1.0380391,-1.295879857,0.559535251,0.8069570209999999,-0.047001659,0.0,0.0,0.0,0.0
575,3.415,0.7867956309999999,-1.050447417,-1.292764382,0.5671693520000001,0.807290023,-0.04830857,0.0,0.0,0.0,0.0
576,3.426,0.764744525,-1.384733755,-1.291012725,0.577891177,0.807290023,-0.049618034000000005,0.0,0.0,0.0,0.0
577,3.485,0.646470413,-1.305060064,-1.288343218,0.586789036,0.805609081,-0.050951125,0.0,0.0,0.0,0.0
578,3.502,0.612391431,-1.222826333,-1.2833443740000001,0.591700035,0.80223016,-0.052307227000000005,0.0,0.0,0.0,0.0
579,3.569,0.47808015,-1.179113398,-1.2743639279999999,0.597884134,0.80223016,-0.054047244,0.0,0.0,0.0,0.0
580,3.693,0.229504049,-1.099925823,-1.266935743,0.601566694,0.80223016,-0.055723111,0.0,0.0,0.0,0.0
581,3.998,-0.38191297399999996,-0.7785004459999999,-1.261805737,0.6000792229999999,0.80223016,-0.057163307999999996,0.0,0.0,0.0,0.0
582,4.126,-0.63850766,-1.149921122,-1.262970959,0.6101221960000001,0.804488182,-0.059254163,0.0,0.0,0.0,0.0
583,4.355,-1.097571589,-1.034693562,-1.264772903,0.6135597279999999,0.8046252759999999,-0.060840325,0.0,0.0,0.0,0.0
584,4.308,-1.003353228,-1.001831605,-1.266259084,0.6241734170000001,0.8046252759999999,-0.063023919,0.0,0.0,0.0,0.0
585,4.249,-0.885079115,-0.878524011,-1.267213742,0.627050668,0.8046252759999999,-0.064600594,0.0,0.0,0.0,0.0
586,4.1819999999999995,-0.750767834,-0.263769999,-1.265943338,0.635247824,0.8046252759999999,-0.066521469,0.0,0.0,0.0,0.0
587,4.22,-0.8269443809999999,-0.148844069,-1.262314996,0.654876624,0.8046252759999999,-0.068996288,0.0,0.0,0.0,0.0
588,4.185,-0.7567817720000001,-0.159885492,-1.263531928,0.6806043359999999,0.8046252759999999,-0.071544434,0.0,0.0,0.0,0.0
589,4.038,-0.462098813,-0.276248299,-1.270656211,0.710349545,0.811043973,-0.074167663,0.0,0.0,0.0,0.0
590,4.037,-0.46009416700000005,-0.44874095,-1.272014887,0.7483626720000001,0.8126802890000001,-0.07170816099999999,0.0,0.0,0.0,0.0
591,4.067,-0.520233547,-0.6822424029999999,-1.272777246,0.78543022,0.8126802890000001,-0.062194789,1.2238327409999998,1.3501840859999998,1.4754060119999999,1.331161926
592,4.058,-0.502191733,-0.9775284340000001,-1.2719527940000002,0.8141816709999999,0.8126802890000001,-0.051469269000000005,1.244227487,1.335174131,1.4452680869999999,1.32582612
593,3.99,-0.365875806,-1.04964528,-1.271794616,0.860315477,0.8126802890000001,-0.039627932000000005,1.285568652,1.374064423,1.4503503999999998,1.36142699
594,3.948,-0.281680675,-0.833938525,-1.258201615,0.903117142,0.8126802890000001,-0.025097273,1.26266101,1.37231149,1.417474579,1.3487278619999998
595,3.883,-0.15137868699999998,-0.5794939579999999,-1.237065796,0.9242305959999999,0.81445738,-0.014577749,1.296724787,1.422211694,1.424132565,1.388131216
596,3.8539999999999996,-0.093243953,-0.542856445,-1.221210492,0.95487679,0.816042048,-0.000538364,1.275506268,1.411098169,1.412710081,1.374078736
597,3.7969999999999997,0.021020867000000002,-0.568883987,-1.211125663,0.984100337,0.816042048,0.008412922,1.178073257,1.318860302,1.315509257,1.280122423
598,3.991,-0.367880452,-0.3716035,-1.214502412,1.009168406,0.816042048,0.009693355,0.645277086,0.76042098,0.786502668,0.729232268
599,4.022,-0.430024478,-0.3020981,-1.225540989,1.038420994,0.816042048,0.00449898,1.0192888,1.187519006,1.1680978659999999,1.139312504
600,4.033,-0.452075584,-0.158340295,-1.254936141,1.060569595,0.816042048,0.009710386,1.163990533,1.299934713,1.321464924,1.265612782
602,3.966,-0.317764303,-0.827122554,-1.290799001,1.07921592,0.816042048,0.024100595,1.110878236,1.17933508,1.3460563280000002,1.182155152
604,3.7689999999999997,0.077150955,-0.885212221,-1.314788759,1.108528908,0.8183222529999999,0.02399683,0.0,0.0,0.0,0.0
606,3.799,0.017011575,-1.040495935,-1.329145568,1.159770096,0.8183222529999999,0.010388369,0.0,0.0,0.0,0.0
608,3.798,0.019016221,-1.3445376119999999,-1.34797205,1.215049575,0.81903587,0.009098317,0.149054873,0.27685563,0.366991125,0.24775913100000002
610,3.4939999999999998,0.628428599,-1.051270747,-1.352418731,1.209161336,0.82450231,0.007806675999999999,0.8848917070000001,0.974131085,1.068139243,0.960032957
612,3.525,0.566284573,-0.76949444,-1.357126529,1.214611023,0.82450231,0.004409743,1.22763014,1.30109266,1.387812728,1.291873983
614,3.531,0.554256698,-0.6779995609999999,-1.363451331,1.212493365,0.828937405,0.004409743,1.22352662,1.295590865,1.375721685,1.285939193
616,3.656,0.30367595,-0.7191780459999999,-1.367147436,1.2122363440000001,0.8297363090000001,0.004409743,1.325026339,1.445580922,1.441131631,1.412117536
618,3.812,-0.009048822,-0.653118733,-1.374444475,1.218571509,0.8322537109999999,-0.000939307,1.325311817,1.437385942,1.421157669,1.4040869319999998
620,4.087,-0.560326466,-0.330700249,-1.375351191,1.212535896,0.8372379990000001,0.014863131000000002,1.291913648,1.4483138999999998,1.424838779,1.4036725069999998
622,4.3069999999999995,-1.001348582,-0.59727806,-1.3976466230000002,1.228351589,0.8372379990000001,0.037269632000000004,1.230923495,1.340083156,1.3528579569999999,1.3111123820000001
624,4.632,-1.652858524,-0.7662291720000001,-1.424982024,1.252393809,0.845131752,0.07949168599999999,1.236524858,1.373580181,1.299229095,1.327674669
626,4.902,-2.194112939,-1.057642177,-1.433961796,1.283511453,0.845131752,0.124767216,0.9789640820000001,1.101637679,1.109179684,1.0683141040000002
628,5.007,-2.4046007659999997,-1.601818189,-1.43659192,1.317327642,0.850636211,0.207389785,1.1632619990000002,1.2389750940000002,1.167544632,1.213837958
630,5.064,-2.518865587,-2.255333904,-1.43584758,1.4165316980000002,0.850636211,0.32496682600000004,0.0,0.0,0.0,0.0
632,5.052,-2.494809835,-2.385867954,-1.42501853,1.5606617390000002,0.850636211,0.442396598,0.0,0.0,0.0,0.0
634,4.928999999999999,-2.24823838,-2.366939258,-1.3977626330000001,1.726674221,0.850636211,0.56350674,0.0,0.0,0.0,0.0
636,4.9719999999999995,-2.3344381569999997,-2.657044258,-1.391725729,1.8241153069999998,0.8453709629999999,0.677718226,0.0,0.0,0.0,0.0
638,4.775,-1.939522899,-2.655317369,-1.400943124,1.9222142690000001,0.834081884,0.753912743,0.0,0.0,0.0,0.0
640,4.985,-2.360498555,-2.36849967,-1.416374121,2.018302504,0.821191958,0.8289823159999999,0.0,0.0,0.0,0.0
642,4.762,-1.9134625019999998,-2.5660260040000002,-1.427333521,2.09886234,0.821191958,0.864082777,0.0,0.0,0.0,0.0
644,4.681,-1.751086177,-2.5041064580000003,-1.436405895,2.141635343,0.8149916290000001,0.885609192,0.0,0.0,0.0,0.0
646,4.765,-1.91947644,-2.363366212,-1.4493433269999998,2.139910205,0.812682811,0.902205536,0.0,0.0,0.0,0.0
648,4.748,-1.8853974580000001,-2.2815538930000003,-1.448335801,2.147269173,0.808645466,0.919031533,0.0,0.0,0.0,0.0
650,4.721,-1.8312720169999999,-2.218772145,-1.4470263980000002,2.143788335,0.804595139,0.933451574,0.0,0.0,0.0,0.0
652,4.781000000000001,-1.951550775,-2.1972245409999998,-1.450055764,2.127371793,0.802594406,0.945821492,0.0,0.0,0.0,0.0
654,4.774,-1.9375182530000001,-1.925451263,-1.4395767869999998,2.11687013,0.7946109,0.958663651,0.0,0.0,0.0,0.0
656,4.578,-1.544607642,-1.9390819030000002,-1.432531994,2.0807462759999997,0.793091318,0.9721402840000001,0.0,0.0,0.0,0.0
658,4.583,-1.554630872,-2.12561702,-1.398521151,2.058248397,0.777813798,0.979559781,0.0,0.0,0.0,0.0
660,4.633,-1.65486317,-1.990051231,-1.384682345,2.032664267,0.768052023,0.953057087,0.0,0.0,0.0,0.0
662,4.784,-1.957564713,-1.828000672,-1.37505536,1.97852757,0.7636648659999999,0.9306343890000001,0.0,0.0,0.0,0.0
664,4.581,-1.55062158,-1.538439829,-1.3606120380000002,1.959775221,0.7633340690000001,0.9045050020000001,0.0,0.0,0.0,0.0
666,4.499,-1.3862406090000001,-1.647638874,-1.355370278,1.955917783,0.7633340690000001,0.881297397,0.0,0.0,0.0,0.0
668,4.649,-1.686937506,-1.78672553,-1.3439735680000002,1.955680969,0.75162798,0.8574750940000001,0.0,0.0,0.0,0.0
670,4.445,-1.277989727,-1.550887098,-1.327695858,1.96392925,0.7480043120000001,0.835271168,0.0,0.0,0.0,0.0
672,4.482,-1.3521616280000002,-1.6004438559999998,-1.311028283,1.981577141,0.7480043120000001,0.808259559,0.0,0.0,0.0,0.0
674,4.474,-1.33612446,-1.6537836190000001,-1.291199238,1.985327075,0.7480043120000001,0.7847818120000001,0.0,0.0,0.0,0.0
676,4.387,-1.16172026,-1.5882636940000001,-1.269558884,2.031315546,0.7480043120000001,0.7576601909999999,0.0,0.0,0.0,0.0
678,4.287,-0.961255662,-1.89230432,-1.25068072,2.073502534,0.7480043120000001,0.73382417,0.0,0.0,0.0,0.0
680,4.121,-0.62848443,-1.300342774,-1.231230392,2.087625132,0.739098322,0.706591706,0.0,0.0,0.0,0.0
682,4.149,-0.684614517,-1.382130246,-1.2107022109999999,2.097725138,0.737016434,0.68340752,0.0,0.0,0.0,0.0
684,4.063,-0.512214963,-1.350961755,-1.223960186,2.143113544,0.736051847,0.657778446,0.0,0.0,0.0,0.0
686,4.0969999999999995,-0.580372926,-1.17735843,-1.238650824,2.171226575,0.7340652559999999,0.63261167,0.0,0.0,0.0,0.0
688,3.948,-0.281680675,-1.117292495,-1.261080811,2.191352947,0.7340652559999999,0.60603798,0.0,0.0,0.0,0.0
690,3.688,0.23952727899999998,-1.062384865,-1.28959647,2.298667114,0.73908038,0.580839807,0.0,0.0,0.0,0.0
692,3.7119999999999997,0.191415775,-0.762000525,-1.301934371,2.356371025,0.7379998759999999,0.553813945,0.0,0.0,0.0,0.0
694,3.6439999999999997,0.327731702,-0.176085577,-1.32106389,2.395490773,0.726336015,0.528520092,0.0,0.0,0.0,0.0
696,3.495,0.626423953,0.004981885,-1.3509646169999998,2.497497546,0.726336015,0.501099645,0.0,0.0,0.0,0.0
698,3.571,0.474070858,-0.036851079,-1.376428346,2.574043209,0.726336015,0.475333304,0.0,0.0,0.0,0.0
700,3.657,0.301671304,-0.055889104,-1.418784303,2.624147915,0.726336015,0.447456522,0.0,0.0,0.0,0.0
702,3.765,0.085169539,-0.09072506,-1.44536552,2.68474866,0.726336015,0.424114919,0.0,0.0,0.0,0.0
704,3.841,-0.06718355599999999,0.080388562,-1.483254475,2.728457615,0.7340567709999999,0.397950051,0.0,0.0,0.0,0.0
706,3.9219999999999997,-0.22955988,-0.08044820400000001,-1.5299746730000001,2.761541065,0.7340567709999999,0.37091605299999997,0.0,0.0,0.0,0.0
708,4.053,-0.492168503,0.120894679,-1.5726402130000001,2.76723702,0.7340567709999999,0.34227761,0.0,0.0,0.0,0.0
710,3.958,-0.301727135,-0.243319967,-1.613627251,2.773694153,0.7340567709999999,0.31292719399999996,0.0,0.0,0.0,0.0
712,4.091,-0.56834505,-0.5213827089999999,-1.650767528,2.762133383,0.73749005,0.269631312,0.0,0.0,0.0,0.0
714,4.309,-1.005357874,-1.165615582,-1.6784178140000001,2.765795455,0.740152472,0.22369262199999998,0.0,0.0,0.0,0.0
716,4.604,-1.596728437,-2.125675412,-1.693125059,2.754773834,0.740152472,0.14424536,0.0,0.0,0.0,0.0
718,4.702,-1.7931837430000002,-2.5028412419999997,-1.672718999,2.6184854669999997,0.72824549,0.031590022999999995,0.0,0.0,0.0,0.0
720,4.663,-1.71500255,-2.262140418,-1.618365181,2.399571972,0.6839501090000001,-0.103232801,0.0,0.0,0.0,0.0
722,4.655,-1.698965382,-2.418770935,-1.58274324,2.280098829,0.661987536,-0.244932935,0.0,0.0,0.0,0.0
724,4.4430000000000005,-1.273980435,-2.222709113,-1.5736873580000001,2.193548683,0.6311313470000001,-0.29545671,0.0,0.0,0.0,0.0
726,4.316,-1.019390395,-2.03125259,-1.573564694,2.175740577,0.62122676,-0.311588404,0.0,0.0,0.0,0.0
728,4.163,-0.712679561,-1.7077900609999999,-1.565164015,2.210932821,0.62122676,-0.316376129,0.0,0.0,0.0,0.0
730,4.157,-0.700651685,-1.3144537509999998,-1.560416204,2.232837117,0.621660356,-0.311803321,0.0,0.0,0.0,0.0
732,4.016,-0.41799660200000005,-1.280992978,-1.5635414630000002,2.251690664,0.623654896,-0.28576382,0.0,0.0,0.0,0.0
734,4.154,-0.694637747,-1.067587358,-1.561388141,2.316121061,0.629165187,-0.249108432,0.0,0.0,0.0,0.0
736,4.1930000000000005,-0.77281894,-1.153449208,-1.5665727880000002,2.352830184,0.629165187,-0.22158633600000002,0.0,0.0,0.0,0.0
738,4.236000000000001,-0.859018717,-1.195028958,-1.5728215909999999,2.406063067,0.633485779,-0.18620647699999998,0.0,0.0,0.0,0.0
